,zone,code,pitch_type,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,batter_id,g_id,inning,pitcher_id,stand,top,home_team,start_time,weather,wind,pitch_height,pitch_width,FF_height,FF_width,CH_height,CH_width,SL_height,SL_width,FC_height,FC_width,CU_height,CU_width,run_dif,run_total,batter_score
5809,2.0,0,FF,2016127788.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,571980,201601677,2,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.04375
5810,11.0,0,FF,2016127788.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,571980,201601677,2,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0421455938697318
5811,2.0,0,FF,2016127788.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,571980,201601677,2,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.04375
5812,3.0,0,FF,2016127794.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,501659,201601677,3,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.043478260869565216
5813,4.0,0,CU,2016127794.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,501659,201601677,3,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,-1,0,0,0,0,0,0,0,0,0,-1,0.0,0.0,0.043478260869565216
5814,14.0,0,FF,2016127795.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,547379,201601677,3,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.07253886010362694
5815,12.0,0,FF,2016127795.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,547379,201601677,3,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.05855855855855856
5816,2.0,0,SL,2016127795.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,547379,201601677,3,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.03614457831325301
5817,14.0,0,FF,2016127795.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,547379,201601677,3,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.07253886010362694
5818,2.0,0,SL,2016127795.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,547379,201601677,3,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.03614457831325301
5819,12.0,0,FF,2016127796.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,545333,201601677,3,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.03543307086614173
5820,6.0,0,FF,2016127796.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,545333,201601677,3,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",0,-1,0,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.07792207792207792
5821,5.0,0,FF,2016127796.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,545333,201601677,3,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0905982905982906
5822,5.0,0,FF,2016127796.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,545333,201601677,3,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0905982905982906
5823,6.0,0,CU,2016127800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,467793,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.05714285714285714
5824,11.0,0,FF,2016127800.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,467793,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.13541666666666666
5825,14.0,0,SL,2016127800.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,467793,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,2,0,0,0,0,-2,2,0,0,0,0,0.0,0.0,0.05234159779614325
5826,14.0,0,CU,2016127800.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,467793,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,2,0,0,0,0,0,0,0,0,-2,2,0.0,0.0,0.03686635944700461
5827,13.0,0,FF,2016127800.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,467793,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.08394160583941605
5828,6.0,0,SL,2016127800.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,467793,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.10119047619047619
5829,14.0,0,FF,2016127801.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,543401,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.07434944237918216
5830,13.0,0,CH,2016127801.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,543401,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,0.0,0.0,0.061855670103092786
5831,1.0,0,CH,2016127801.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,543401,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",1,-1,0,0,1,-1,0,0,0,0,0,0,0.0,0.0,0.08823529411764706
5832,11.0,0,FF,2016127801.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,543401,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.09431524547803617
5833,1.0,0,FF,2016127801.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,543401,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.04838709677419355
5834,6.0,0,SL,2016127801.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,543401,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.10119047619047619
5835,3.0,0,FF,2016127802.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,596019,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.13709677419354838
5836,5.0,0,FF,2016127802.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,596019,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.15346534653465346
5837,13.0,0,FF,2016127802.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,596019,201601677,4,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.09006928406466513
5838,11.0,0,CU,2016127807.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,608070,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,0,0,0,0,0,0,0,0,2,-2,0.0,0.0,0.026785714285714284
5839,13.0,0,FF,2016127807.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,608070,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.07079646017699115
5840,8.0,0,CU,2016127807.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,608070,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-1,0,0,0,0,0,0,0,0,0,-1,0,0.0,0.0,0.12698412698412698
5841,14.0,0,SL,2016127808.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,502082,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,2,0,0,0,0,-2,2,0,0,0,0,0.0,0.0,0.059602649006622516
5842,11.0,0,FF,2016127808.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,502082,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.052770448548812667
5843,12.0,0,FF,2016127808.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,502082,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0661764705882353
5844,4.0,0,SL,2016127808.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,502082,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,-1,0,0,0,0,0,-1,0,0,0,0,0.0,0.0,0.0859375
5845,7.0,0,FF,2016127808.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,502082,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.08717948717948718
5846,14.0,0,CU,2016127809.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,571980,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,2,0,0,0,0,0,0,0,0,-2,2,0.0,0.0,0.020080321285140562
5847,9.0,0,FF,2016127809.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,571980,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-1,1,-1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.05228758169934641
5848,5.0,0,FF,2016127809.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,571980,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0905982905982906
5849,11.0,0,FF,2016127809.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,571980,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0421455938697318
5850,11.0,0,FF,2016127809.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,571980,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0421455938697318
5851,11.0,1,FF,2016127809.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,571980,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0421455938697318
5852,12.0,0,FF,2016127810.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,501659,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.044444444444444446
5853,13.0,0,CH,2016127810.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,501659,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,0.0,0.0,0.03333333333333333
5854,12.0,0,FF,2016127810.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,501659,201601677,5,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.044444444444444446
5855,5.0,0,SL,2016127815.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,547379,201601677,6,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.08994708994708994
5856,1.0,0,FF,2016127815.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,547379,201601677,6,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.060085836909871244
5857,14.0,0,SL,2016127815.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,547379,201601677,6,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0,0.03571428571428571
5858,14.0,0,SL,2016127815.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,547379,201601677,6,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0,0.03571428571428571
5859,12.0,0,FF,2016127815.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,547379,201601677,6,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.05855855855855856
5860,14.0,0,SL,2016127815.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,547379,201601677,6,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0,0.03571428571428571
5861,2.0,0,FF,2016127815.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,547379,201601677,6,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.04375
5862,3.0,0,FF,2016127816.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,545333,201601677,6,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.043478260869565216
5863,9.0,0,FF,2016127816.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,545333,201601677,6,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",-1,-1,-1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.05228758169934641
5864,14.0,0,SL,2016127816.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,545333,201601677,6,453286,R,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0,0.020599250936329586
5865,5.0,0,SL,2016127817.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,467793,201601677,6,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.08994708994708994
5866,9.0,0,FF,2016127817.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,467793,201601677,6,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-1,1,-1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.07518796992481203
5867,3.0,0,FC,2016127817.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,467793,201601677,6,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",1,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.06666666666666667
5868,14.0,0,CH,2016127817.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,467793,201601677,6,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,2,0,0,-2,2,0,0,0,0,0,0,0.0,0.0,0.06593406593406594
5869,7.0,0,CH,2016127817.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,467793,201601677,6,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-1,-1,0,0,-1,-1,0,0,0,0,0,0,0.0,0.0,0.11818181818181818
5870,3.0,0,FF,2016127817.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,467793,201601677,6,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1038961038961039
5871,14.0,0,CU,2016127822.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,543401,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,2,0,0,0,0,0,0,0,0,-2,2,0.0,0.0,0.01834862385321101
5872,12.0,0,FF,2016127822.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,543401,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.06896551724137931
5873,13.0,0,FF,2016127822.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,543401,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.07710280373831775
5874,2.0,0,FF,2016127822.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,543401,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.08695652173913043
5875,11.0,0,FF,2016127822.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,543401,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.09431524547803617
5876,5.0,0,FF,2016127822.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,543401,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.12053571428571429
5877,9.0,0,CH,2016127823.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,596019,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-1,1,0,0,-1,1,0,0,0,0,0,0,0.0,0.0,0.01818181818181818
5878,2.0,0,FF,2016127823.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,596019,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.09202453987730061
5879,1.0,1,FF,2016127823.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,596019,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.11173184357541899
5880,11.0,0,SL,2016127824.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,608070,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,0,0,0,0,2,-2,0,0,0,0,0.0,0.0,0.07079646017699115
5881,8.0,1,SL,2016127824.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,608070,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-1,0,0,0,0,0,-1,0,0,0,0,0,0.0,0.0,0.10919540229885058
5882,11.0,0,SL,2016127825.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,502082,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,0,0,0,0,2,-2,0,0,0,0,1.0,1.0,0.05228758169934641
5883,11.0,0,FF,2016127825.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,502082,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,1.0,1.0,0.052770448548812667
5884,11.0,1,FF,2016127825.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,502082,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,1.0,1.0,0.052770448548812667
5885,11.0,0,FF,2016127826.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,571980,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,2.0,2.0,0.0421455938697318
5886,5.0,0,FF,2016127826.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,571980,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0905982905982906
5887,11.0,0,FF,2016127826.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,571980,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,2.0,2.0,0.0421455938697318
5888,12.0,0,FF,2016127826.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,571980,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,2.0,2.0,0.0763888888888889
5889,11.0,0,FF,2016127826.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,571980,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,2.0,2.0,0.0421455938697318
5890,11.0,0,CU,2016127827.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,501659,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",2,-2,0,0,0,0,0,0,0,0,2,-2,2.0,2.0,0.026785714285714284
5891,14.0,0,CH,2016127827.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,501659,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,2,0,0,-2,2,0,0,0,0,0,0,2.0,2.0,0.0380952380952381
5892,6.0,0,FF,2016127827.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,501659,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,1,0,1,0,0,0,0,0,0,0,0,2.0,2.0,0.07792207792207792
5893,5.0,0,FF,2016127827.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,501659,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,0.0905982905982906
5894,13.0,0,CU,2016127827.0,2.0,2.0,2.0,5.0,1.0,0.0,0.0,501659,201601677,7,453286,L,True,1,7.083333333333333,79,"3 mph, Out to LF",-2,-2,0,0,0,0,0,0,0,0,-2,-2,2.0,2.0,0.0481283422459893
5895,11.0,0,FF,2016134572.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,453568,201601765,1,453286,L,False,0,6.666666666666667,82,"7 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.06519065190651907
5896,11.0,0,FF,2016134572.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,453568,201601765,1,453286,L,False,0,6.666666666666667,82,"7 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.06519065190651907
5897,14.0,0,FF,2016134572.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,453568,201601765,1,453286,L,False,0,6.666666666666667,82,"7 mph, Out to LF",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.1
5898,8.0,0,CH,2016134572.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,453568,201601765,1,453286,L,False,0,6.666666666666667,82,"7 mph, Out to LF",-1,0,0,0,-1,0,0,0,0,0,0,0,0.0,0.0,0.06837606837606838
5899,5.0,0,FF,2016134573.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,518934,201601765,1,453286,R,False,0,6.666666666666667,82,"7 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1003584229390681
5900,14.0,0,FF,2016134573.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,518934,201601765,1,453286,R,False,0,6.666666666666667,82,"7 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.0718562874251497
5901,13.0,0,FF,2016134573.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,518934,201601765,1,453286,R,False,0,6.666666666666667,82,"7 mph, Out to LF",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.1346153846153846
5902,14.0,0,SL,2016134573.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,518934,201601765,1,453286,R,False,0,6.666666666666667,82,"7 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0,0.03327495621716287
5903,11.0,1,FF,2016134573.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,518934,201601765,1,453286,R,False,0,6.666666666666667,82,"7 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.08791208791208792
5904,13.0,0,FF,2016134574.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,471865,201601765,1,453286,L,False,0,6.666666666666667,82,"7 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.09476309226932668
5905,12.0,0,FF,2016134574.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,471865,201601765,1,453286,L,False,0,6.666666666666667,82,"7 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.05693069306930693
5906,13.0,0,FF,2016134574.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,471865,201601765,1,453286,L,False,0,6.666666666666667,82,"7 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.09476309226932668
5907,11.0,0,FF,2016134574.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,471865,201601765,1,453286,L,False,0,6.666666666666667,82,"7 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.04771371769383698
5908,6.0,0,FF,2016134574.0,3.0,1.0,1.0,5.0,1.0,0.0,0.0,471865,201601765,1,453286,L,False,0,6.666666666666667,82,"7 mph, Out to LF",0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.18471337579617833
5909,14.0,0,CH,2016134574.0,3.0,2.0,1.0,6.0,1.0,0.0,0.0,471865,201601765,1,453286,L,False,0,6.666666666666667,82,"7 mph, Out to LF",-2,2,0,0,-2,2,0,0,0,0,0,0,0.0,0.0,0.07975460122699386
5910,11.0,1,FF,2016134574.0,3.0,2.0,1.0,7.0,1.0,0.0,0.0,471865,201601765,1,453286,L,False,0,6.666666666666667,82,"7 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.04771371769383698
5911,11.0,0,FF,2016134575.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,571448,201601765,1,453286,R,False,0,6.666666666666667,82,"7 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.06545454545454546
5912,14.0,0,SL,2016134575.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,571448,201601765,1,453286,R,False,0,6.666666666666667,82,"7 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0,0.04398148148148148
5913,2.0,0,FF,2016134575.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,571448,201601765,1,453286,R,False,0,6.666666666666667,82,"7 mph, Out to LF",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.11864406779661017
5914,14.0,0,SL,2016134575.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,571448,201601765,1,453286,R,False,0,6.666666666666667,82,"7 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0,0.04398148148148148
