,zone,code,pitch_type,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,batter_id,g_id,inning,pitcher_id,stand,top,home_team,start_time,weather,wind,pitch_height,pitch_width,FF_height,FF_width,CH_height,CH_width,SL_height,SL_width,FC_height,FC_width,CU_height,CU_width,run_dif,run_total
6814,14.0,0,FF,2016178673.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,571745,201602343,6,453286,R,True,1,7.083333333333333,75,"6 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,2.0,2.0
6815,14.0,0,SL,2016178673.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,571745,201602343,6,453286,R,True,1,7.083333333333333,75,"6 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,2.0,2.0
6816,12.0,0,FF,2016178673.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,571745,201602343,6,453286,R,True,1,7.083333333333333,75,"6 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,2.0,2.0
6817,14.0,0,FC,2016178673.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,571745,201602343,6,453286,R,True,1,7.083333333333333,75,"6 mph, Out to LF",-2,-2,0,0,0,0,0,0,-2,-2,0,0,2.0,2.0
6818,14.0,0,SL,2016178673.0,3.0,2.0,2.0,6.0,0.0,1.0,0.0,571745,201602343,6,453286,R,True,1,7.083333333333333,75,"6 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,2.0,2.0
6819,9.0,0,FF,2016184297.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,543829,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",-1,1,-1,1,0,0,0,0,0,0,0,0,0.0,0.0
6820,12.0,0,SL,2016184297.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,543829,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",2,2,0,0,0,0,2,2,0,0,0,0,0.0,0.0
6821,14.0,0,CH,2016184297.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,543829,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,0,0,-2,2,0,0,0,0,0,0,0.0,0.0
6822,12.0,0,FF,2016184297.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,543829,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0
6823,1.0,0,FF,2016184297.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,543829,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0.0
6824,14.0,0,SL,2016184297.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,543829,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,0,0,0,0,-2,2,0,0,0,0,0.0,0.0
6825,14.0,0,FF,2016184298.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,542513,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0
6826,3.0,0,FF,2016184298.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,542513,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0
6827,14.0,0,FF,2016184299.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,445988,201602420,1,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
6828,5.0,0,SL,2016184299.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,445988,201602420,1,453286,R,True,1,3.1,73,"2 mph, L to R",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
6829,14.0,0,SL,2016184299.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,445988,201602420,1,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0
6830,8.0,1,FF,2016184299.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,445988,201602420,1,453286,R,True,1,3.1,73,"2 mph, L to R",-1,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0
6831,8.0,0,FF,2016184300.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,592885,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",-1,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0
6832,14.0,1,FF,2016184300.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,592885,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0
6833,9.0,0,SL,2016184301.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,571506,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",-1,1,0,0,0,0,-1,1,0,0,0,0,0.0,0.0
6834,14.0,0,FF,2016184301.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,571506,201602420,1,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0
6835,5.0,1,FF,2016184306.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,571506,201602420,2,453286,L,True,1,3.1,73,"2 mph, L to R",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
6836,14.0,0,FF,2016184307.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,489305,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
6837,13.0,0,FF,2016184307.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,489305,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0
6838,14.0,0,SL,2016184308.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,543329,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0
6839,14.0,0,SL,2016184308.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,543329,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0
6840,14.0,0,FF,2016184308.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,543329,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
6841,14.0,0,SL,2016184308.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,543329,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0
6842,14.0,0,CH,2016184309.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,588751,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,0.0,0.0
6843,11.0,0,FF,2016184309.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,588751,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0
6844,14.0,0,SL,2016184309.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,588751,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0
6845,14.0,0,SL,2016184309.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,588751,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0
6846,14.0,0,FF,2016184309.0,2.0,2.0,2.0,5.0,0.0,1.0,0.0,588751,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
6847,1.0,0,FF,2016184309.0,3.0,2.0,2.0,6.0,0.0,1.0,0.0,588751,201602420,2,453286,R,True,1,3.1,73,"2 mph, L to R",1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0
6848,5.0,0,FF,2016184316.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,543408,201602420,3,453286,R,True,1,3.1,73,"2 mph, L to R",0,0,0,0,0,0,0,0,0,0,0,0,-3.0,3.0
6849,14.0,0,SL,2016184316.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,543408,201602420,3,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-3.0,3.0
6850,14.0,0,SL,2016184316.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,543408,201602420,3,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-3.0,3.0
6851,1.0,0,FF,2016184316.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,543408,201602420,3,453286,R,True,1,3.1,73,"2 mph, L to R",1,1,1,1,0,0,0,0,0,0,0,0,-3.0,3.0
6852,13.0,0,CH,2016184317.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,543829,201602420,3,453286,L,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-3.0,3.0
6853,14.0,0,FF,2016184317.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,543829,201602420,3,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,-2,2,0,0,0,0,0,0,0,0,-3.0,3.0
6854,3.0,0,FC,2016184317.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,543829,201602420,3,453286,L,True,1,3.1,73,"2 mph, L to R",1,1,0,0,0,0,0,0,1,1,0,0,-3.0,3.0
6855,8.0,1,CU,2016184317.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,543829,201602420,3,453286,L,True,1,3.1,73,"2 mph, L to R",-1,0,0,0,0,0,0,0,0,0,-1,0,-3.0,3.0
6856,13.0,0,CU,2016184318.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,542513,201602420,3,453286,L,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-3.0,3.0
6857,14.0,0,SL,2016184318.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,542513,201602420,3,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,0,0,0,0,-2,2,0,0,0,0,-3.0,3.0
6858,13.0,0,CH,2016184318.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,542513,201602420,3,453286,L,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-3.0,3.0
6859,14.0,0,SL,2016184318.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,542513,201602420,3,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,0,0,0,0,-2,2,0,0,0,0,-3.0,3.0
6860,6.0,0,FF,2016184318.0,2.0,2.0,1.0,5.0,0.0,1.0,0.0,542513,201602420,3,453286,L,True,1,3.1,73,"2 mph, L to R",0,1,0,1,0,0,0,0,0,0,0,0,-3.0,3.0
6861,4.0,0,SL,2016184319.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,445988,201602420,3,453286,R,True,1,3.1,73,"2 mph, L to R",0,1,0,0,0,0,0,1,0,0,0,0,-3.0,3.0
6862,11.0,0,FF,2016184319.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,445988,201602420,3,453286,R,True,1,3.1,73,"2 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,-3.0,3.0
6863,11.0,0,SL,2016184324.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,592885,201602420,4,453286,L,True,1,3.1,73,"2 mph, L to R",2,-2,0,0,0,0,2,-2,0,0,0,0,-3.0,3.0
6864,8.0,0,CH,2016184324.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,592885,201602420,4,453286,L,True,1,3.1,73,"2 mph, L to R",-1,0,0,0,-1,0,0,0,0,0,0,0,-3.0,3.0
6865,5.0,0,SL,2016184324.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,592885,201602420,4,453286,L,True,1,3.1,73,"2 mph, L to R",0,0,0,0,0,0,0,0,0,0,0,0,-3.0,3.0
6866,14.0,0,CU,2016184324.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,592885,201602420,4,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,0,0,0,0,0,0,0,0,-2,2,-3.0,3.0
6867,12.0,0,FF,2016184325.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,571506,201602420,4,453286,L,True,1,3.1,73,"2 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,-3.0,3.0
6868,13.0,0,CU,2016184325.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,571506,201602420,4,453286,L,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-3.0,3.0
6869,14.0,0,SL,2016184325.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,571506,201602420,4,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,0,0,0,0,-2,2,0,0,0,0,-3.0,3.0
6870,14.0,0,CH,2016184325.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,571506,201602420,4,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,0,0,-2,2,0,0,0,0,0,0,-3.0,3.0
6871,13.0,0,FF,2016184325.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,571506,201602420,4,453286,L,True,1,3.1,73,"2 mph, L to R",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-3.0,3.0
6872,13.0,1,FF,2016184325.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,571506,201602420,4,453286,L,True,1,3.1,73,"2 mph, L to R",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-3.0,3.0
6873,5.0,0,SL,2016184326.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,489305,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",0,0,0,0,0,0,0,0,0,0,0,0,-3.0,3.0
6874,2.0,0,FF,2016184326.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,489305,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,-3.0,3.0
6875,11.0,0,FF,2016184326.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,489305,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,-3.0,3.0
6876,14.0,0,CH,2016184326.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,489305,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-3.0,3.0
6877,4.0,0,FF,2016184326.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,489305,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",0,1,0,1,0,0,0,0,0,0,0,0,-3.0,3.0
6878,7.0,0,SL,2016184326.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,489305,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",-1,1,0,0,0,0,-1,1,0,0,0,0,-3.0,3.0
6879,14.0,0,FF,2016184327.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,543329,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-3.0,3.0
6880,7.0,1,FF,2016184327.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,543329,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",-1,1,-1,1,0,0,0,0,0,0,0,0,-3.0,3.0
6881,14.0,0,SL,2016184328.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,588751,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-1.0,5.0
6882,9.0,0,FF,2016184328.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,588751,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1.0,5.0
6883,5.0,0,FF,2016184328.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,588751,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,5.0
6884,13.0,0,CH,2016184328.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,588751,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",-2,2,0,0,-2,2,0,0,0,0,0,0,-1.0,5.0
6885,11.0,0,CH,2016184328.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,588751,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",2,2,0,0,2,2,0,0,0,0,0,0,-1.0,5.0
6886,4.0,0,SL,2016184328.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,588751,201602420,4,453286,R,True,1,3.1,73,"2 mph, L to R",0,1,0,0,0,0,0,1,0,0,0,0,-1.0,5.0
6887,11.0,0,CU,2016184335.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400085,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",2,-2,0,0,0,0,0,0,0,0,2,-2,-3.0,7.0
6888,14.0,0,FF,2016184335.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,400085,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,-2,2,0,0,0,0,0,0,0,0,-3.0,7.0
6889,11.0,0,FF,2016184335.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,400085,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-3.0,7.0
6890,1.0,0,FF,2016184335.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,400085,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,-3.0,7.0
6891,5.0,1,FF,2016184335.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,400085,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",0,0,0,0,0,0,0,0,0,0,0,0,-3.0,7.0
6892,13.0,0,CH,2016184336.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,543829,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-3.0,7.0
6893,12.0,0,FF,2016184337.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,542513,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,-3.0,7.0
6894,7.0,1,SL,2016184337.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,542513,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",-1,-1,0,0,0,0,-1,-1,0,0,0,0,-3.0,7.0
6895,9.0,0,FF,2016184338.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,518618,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",-1,1,-1,1,0,0,0,0,0,0,0,0,-1.0,9.0
6896,13.0,0,CH,2016184338.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,518618,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-1.0,9.0
6897,14.0,0,FF,2016184338.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,518618,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",-2,2,-2,2,0,0,0,0,0,0,0,0,-1.0,9.0
6898,11.0,0,CU,2016184338.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,518618,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",2,-2,0,0,0,0,0,0,0,0,2,-2,-1.0,9.0
6899,8.0,1,FF,2016184338.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,518618,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",-1,0,-1,0,0,0,0,0,0,0,0,0,-1.0,9.0
6900,11.0,0,FF,2016184339.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,592885,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,9.0
6901,5.0,1,CH,2016184339.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,592885,201602420,5,453286,L,True,1,3.1,73,"2 mph, L to R",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,9.0
6902,3.0,0,SL,2016184341.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,489305,201602420,5,453286,R,True,1,3.1,73,"2 mph, L to R",1,-1,0,0,0,0,1,-1,0,0,0,0,0.0,10.0
6903,14.0,0,SL,2016184341.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,489305,201602420,5,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,10.0
6904,14.0,0,SL,2016184341.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,489305,201602420,5,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,10.0
6905,14.0,0,SL,2016184342.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,543329,201602420,5,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,10.0
6906,12.0,0,FF,2016184342.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,543329,201602420,5,453286,R,True,1,3.1,73,"2 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,10.0
6907,14.0,0,SL,2016184342.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,543329,201602420,5,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,10.0
6908,14.0,0,SL,2016184342.0,1.0,2.0,2.0,4.0,1.0,0.0,1.0,543329,201602420,5,453286,R,True,1,3.1,73,"2 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,10.0
6909,9.0,0,SL,2016184342.0,2.0,2.0,2.0,5.0,1.0,0.0,1.0,543329,201602420,5,453286,R,True,1,3.1,73,"2 mph, L to R",-1,-1,0,0,0,0,-1,-1,0,0,0,0,0.0,10.0
6910,12.0,0,FF,2016184342.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,543329,201602420,5,453286,R,True,1,3.1,73,"2 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,10.0
6911,1.0,0,FF,2017004686.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,514917,201700063,1,453286,L,False,0,3.1666666666666665,48,"19 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,-2.0,2.0
6912,9.0,0,CU,2017004686.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,514917,201700063,1,453286,L,False,0,3.1666666666666665,48,"19 mph, L to R",-1,1,0,0,0,0,0,0,0,0,-1,1,-2.0,2.0
6913,2.0,0,FF,2017004687.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,435062,201700063,1,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,-2.0,2.0
6914,13.0,0,FF,2017004687.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,435062,201700063,1,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",-2,2,-2,2,0,0,0,0,0,0,0,0,-2.0,2.0
6915,12.0,0,FF,2017004687.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,435062,201700063,1,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
6916,11.0,0,FF,2017004687.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,435062,201700063,1,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,-2.0,2.0
6917,14.0,0,SL,2017004687.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,435062,201700063,1,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0
6918,14.0,0,SL,2017004687.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,435062,201700063,1,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0
6919,14.0,0,FF,2017004688.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,546318,201700063,1,453286,L,False,0,3.1666666666666665,48,"19 mph, L to R",-2,2,-2,2,0,0,0,0,0,0,0,0,-2.0,2.0
6920,3.0,0,FF,2017004688.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,546318,201700063,1,453286,L,False,0,3.1666666666666665,48,"19 mph, L to R",1,1,1,1,0,0,0,0,0,0,0,0,-2.0,2.0
6921,3.0,0,FF,2017004693.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,596748,201700063,2,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,-2.0,2.0
6922,11.0,0,SL,2017004693.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,596748,201700063,2,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",2,2,0,0,0,0,2,2,0,0,0,0,-2.0,2.0
6923,14.0,0,SL,2017004693.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,596748,201700063,2,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0
6924,8.0,0,FF,2017004693.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,596748,201700063,2,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",-1,0,-1,0,0,0,0,0,0,0,0,0,-2.0,2.0
6925,13.0,0,CH,2017004693.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,596748,201700063,2,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",-2,2,0,0,-2,2,0,0,0,0,0,0,-2.0,2.0
6926,13.0,0,CH,2017004693.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,596748,201700063,2,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",-2,2,0,0,-2,2,0,0,0,0,0,0,-2.0,2.0
6927,1.0,0,FF,2017004694.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,459431,201700063,2,453286,L,False,0,3.1666666666666665,48,"19 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,-2.0,2.0
6928,13.0,0,CU,2017004694.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,459431,201700063,2,453286,L,False,0,3.1666666666666665,48,"19 mph, L to R",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-2.0,2.0
6929,14.0,0,CH,2017004694.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,459431,201700063,2,453286,L,False,0,3.1666666666666665,48,"19 mph, L to R",-2,2,0,0,-2,2,0,0,0,0,0,0,-2.0,2.0
6930,6.0,0,FF,2017004694.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,459431,201700063,2,453286,L,False,0,3.1666666666666665,48,"19 mph, L to R",0,1,0,1,0,0,0,0,0,0,0,0,-2.0,2.0
6931,8.0,0,SL,2017004695.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,571830,201700063,2,453286,R,False,0,3.1666666666666665,48,"19 mph, L to R",-1,0,0,0,0,0,-1,0,0,0,0,0,-2.0,2.0
